Respondent_ID,Age,Gender,Region,Segment,Primary_Passion,Secondary_Passion,Key_Behavior_1,Key_Behavior_2,Social_Media_Hours_Day,Online_Shopping_Month,Avg_Order_Value,Brand_Switches_Year,Influencer_Trust,Sustainability_Score,Price_Sensitivity,Quality_Willingness_Pay,Experience_Over_Things,TikTok_User,Instagram_User,YouTube_Hours_Week,Podcast_Listener,Traditional_TV,Fast_Fashion_Buyer,Resale_Platform_User,Subscription_Services,Impulse_Buyer_Score
GZ00941,23,Female,Atlantic,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,4.8,7,165.27,6,5,1,1,5,4,1,1,13.3,1,0,1,0,2,5
GZ00942,18,Non-binary,Atlantic,Experience Seekers,Travel,Travel,Spend on experiences,FOMO-driven,2.6,17,79.99,10,4,1,3,1,1,1,0,13.8,0,0,1,1,5,4
GZ00943,20,Female,Quebec,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,3.8,3,30.06,1,5,1,2,4,3,0,0,9.9,0,0,0,1,0,4
GZ00944,19,Female,Alberta,Creative Expressors,Fashion,Self-Expression,Brand as identity,Unique purchases,2.3,11,144.88,2,1,4,1,2,2,0,1,22.3,1,0,1,0,2,3
GZ00945,21,Male,Ontario,Creative Expressors,Fashion,Music,Brand as identity,Unique purchases,6.7,10,157.34,0,2,1,3,4,4,1,1,16.6,0,1,1,0,1,5
GZ00946,23,Male,Alberta,Wellness Focused,Mental Health,Nutrition,Premium health products,Self-care priority,3.0,15,59.05,12,2,1,3,4,4,1,0,23.6,0,1,0,0,6,4
GZ00947,25,Non-binary,Atlantic,Side Hustlers,Learning,Finance,Value-conscious,ROI-focused,4.1,3,134.78,8,4,1,1,4,4,1,1,15.5,1,1,1,0,1,2
GZ00948,24,Female,Alberta,Creative Expressors,Music,Fashion,Brand as identity,Unique purchases,2.2,10,140.0,5,1,5,5,1,1,1,1,5.1,0,0,0,1,0,4
GZ00949,22,Female,Atlantic,Creative Expressors,Music,Music,Brand as identity,Unique purchases,2.2,10,80.71,8,5,5,4,3,4,1,0,5.3,1,0,0,1,7,4
GZ00950,23,Female,British Columbia,Digital Natives,Gaming,Gaming,High online shopping,Influencer-driven,3.5,10,75.38,2,4,1,3,5,1,1,1,14.0,0,0,1,0,3,4
GZ00951,24,Female,British Columbia,Digital Natives,Gaming,Streaming,High online shopping,Influencer-driven,3.1,16,168.36,2,1,3,2,5,4,1,0,8.1,1,1,0,1,1,4
GZ00952,22,Female,British Columbia,Eco Warriors,Activism,Environment,Buy sustainable,Conscious consumption,4.2,19,122.6,10,4,1,4,3,5,0,0,10.6,1,1,0,1,5,3
GZ00953,25,Female,Saskatchewan,Experience Seekers,Food,Travel,Spend on experiences,FOMO-driven,2.4,14,92.16,8,4,2,5,5,2,1,0,24.0,1,1,0,0,2,1
GZ00954,20,Male,Territories,Digital Natives,Streaming,Streaming,High online shopping,Influencer-driven,6.0,19,56.09,2,5,2,4,3,3,1,1,12.2,1,1,1,0,2,3
GZ00955,21,Non-binary,Manitoba,Digital Natives,Social Media,Streaming,High online shopping,Influencer-driven,4.1,5,155.5,11,4,2,4,5,2,1,0,6.2,0,1,0,0,3,4
GZ00956,25,Male,Quebec,Side Hustlers,Learning,Personal Growth,Value-conscious,ROI-focused,6.5,15,168.03,10,2,2,4,2,5,1,0,20.6,1,1,1,0,0,2
GZ00957,23,Non-binary,Territories,Side Hustlers,Finance,Personal Growth,Value-conscious,ROI-focused,6.0,17,39.98,5,3,4,3,5,1,1,0,16.3,1,0,1,1,7,4
GZ00958,25,Non-binary,Quebec,Creative Expressors,Fashion,Music,Brand as identity,Unique purchases,2.4,4,119.95,4,1,5,2,5,1,0,0,17.3,1,1,0,1,4,2
GZ00959,25,Non-binary,Quebec,Experience Seekers,Music Festivals,Food,Spend on experiences,FOMO-driven,3.8,3,139.6,14,1,3,5,5,4,1,0,5.1,0,0,1,1,4,5
GZ00960,18,Male,Manitoba,Side Hustlers,Personal Growth,Finance,Value-conscious,ROI-focused,4.8,9,70.57,9,1,3,3,3,1,0,0,6.3,0,0,1,1,4,3
GZ00961,21,Male,Territories,Experience Seekers,Adventure,Music Festivals,Spend on experiences,FOMO-driven,5.1,15,116.68,9,3,5,4,3,2,1,0,29.8,0,0,1,1,0,1
GZ00962,23,Female,Atlantic,Digital Natives,Tech,Gaming,High online shopping,Influencer-driven,4.7,17,127.26,4,3,4,1,2,5,0,1,14.9,1,0,1,1,3,3
GZ00963,24,Male,British Columbia,Side Hustlers,Entrepreneurship,Learning,Value-conscious,ROI-focused,3.0,9,164.49,4,4,2,5,1,4,0,1,6.3,1,0,1,0,6,2
GZ00964,21,Female,Quebec,Experience Seekers,Food,Travel,Spend on experiences,FOMO-driven,3.9,18,196.0,12,3,3,3,2,5,0,0,21.4,0,1,0,0,1,2
GZ00965,24,Male,Quebec,Creative Expressors,Self-Expression,Art,Brand as identity,Unique purchases,4.3,15,181.67,7,2,5,3,4,2,0,1,16.8,0,0,1,0,0,4
GZ00966,19,Non-binary,Atlantic,Side Hustlers,Finance,Finance,Value-conscious,ROI-focused,4.6,13,139.06,12,1,5,3,3,3,0,0,10.8,0,1,0,1,6,1
GZ00967,18,Non-binary,Manitoba,Creative Expressors,Music,Fashion,Brand as identity,Unique purchases,2.7,11,58.73,1,1,2,4,4,4,0,1,21.9,1,1,1,1,6,2
GZ00968,23,Male,Ontario,Eco Warriors,Sustainability,Organic Food,Buy sustainable,Conscious consumption,6.8,6,140.27,2,3,4,3,3,5,0,1,25.6,1,0,1,1,5,2
GZ00969,25,Non-binary,Territories,Digital Natives,Social Media,Tech,High online shopping,Influencer-driven,2.0,16,145.41,6,1,5,1,3,1,0,0,15.7,1,0,1,1,7,5
GZ00970,22,Non-binary,Saskatchewan,Eco Warriors,Organic Food,Activism,Buy sustainable,Conscious consumption,5.5,8,86.24,14,3,3,2,2,2,1,1,14.2,1,0,1,0,0,3
GZ00971,21,Male,Ontario,Side Hustlers,Personal Growth,Personal Growth,Value-conscious,ROI-focused,6.5,18,52.57,3,1,4,5,4,1,1,1,5.4,1,0,1,1,3,4
GZ00972,23,Male,Territories,Wellness Focused,Nutrition,Fitness,Premium health products,Self-care priority,3.1,4,189.98,12,5,1,3,3,5,0,1,19.5,0,1,0,1,4,1
GZ00973,24,Female,Alberta,Digital Natives,Gaming,Social Media,High online shopping,Influencer-driven,6.4,6,144.49,12,3,1,3,5,5,1,1,16.9,0,0,1,1,2,1
GZ00974,18,Non-binary,Atlantic,Side Hustlers,Learning,Entrepreneurship,Value-conscious,ROI-focused,5.2,4,165.79,11,1,3,2,4,3,1,0,13.1,1,1,1,1,5,1
GZ00975,24,Female,Saskatchewan,Digital Natives,Gaming,Social Media,High online shopping,Influencer-driven,4.2,2,113.94,6,5,3,3,3,2,0,0,5.4,0,1,0,1,3,5
GZ00976,21,Non-binary,British Columbia,Eco Warriors,Activism,Organic Food,Buy sustainable,Conscious consumption,4.7,17,95.17,1,1,1,5,4,5,1,0,22.0,0,0,1,1,5,4
GZ00977,25,Female,Ontario,Side Hustlers,Personal Growth,Finance,Value-conscious,ROI-focused,3.5,12,183.25,2,1,3,4,5,3,1,1,29.8,1,0,1,0,0,5
GZ00978,21,Non-binary,Alberta,Experience Seekers,Adventure,Adventure,Spend on experiences,FOMO-driven,6.0,2,130.08,6,5,1,4,3,3,1,0,29.5,1,1,1,1,2,5
GZ00979,19,Male,Territories,Wellness Focused,Nutrition,Nutrition,Premium health products,Self-care priority,2.8,16,135.56,8,4,4,1,2,1,0,1,9.0,0,0,0,1,2,4
GZ00980,18,Non-binary,Manitoba,Creative Expressors,Self-Expression,Self-Expression,Brand as identity,Unique purchases,4.1,16,54.54,1,2,1,2,3,3,0,0,6.9,1,1,0,0,5,3
GZ00981,24,Non-binary,British Columbia,Wellness Focused,Nutrition,Mindfulness,Premium health products,Self-care priority,6.3,12,134.05,2,2,2,2,1,1,1,0,22.6,0,1,1,1,3,3
GZ00982,19,Non-binary,Ontario,Creative Expressors,Music,Art,Brand as identity,Unique purchases,3.9,19,123.3,11,5,5,5,5,5,0,1,20.7,1,0,1,0,3,5
GZ00983,25,Non-binary,Manitoba,Digital Natives,Gaming,Streaming,High online shopping,Influencer-driven,4.3,6,184.49,3,3,2,5,1,5,0,0,29.2,1,0,1,1,2,2
GZ00984,20,Female,Alberta,Wellness Focused,Nutrition,Fitness,Premium health products,Self-care priority,5.7,3,85.28,9,2,3,5,5,5,0,1,12.8,1,0,1,0,7,5
GZ00985,22,Female,Atlantic,Side Hustlers,Entrepreneurship,Personal Growth,Value-conscious,ROI-focused,8.0,7,190.84,11,5,4,4,1,2,0,1,27.1,0,0,1,0,5,2
GZ00986,22,Female,British Columbia,Side Hustlers,Entrepreneurship,Learning,Value-conscious,ROI-focused,3.1,7,111.29,2,2,1,1,2,3,0,0,28.1,1,1,0,0,6,1
GZ00987,20,Non-binary,Territories,Side Hustlers,Learning,Finance,Value-conscious,ROI-focused,3.6,19,141.86,10,5,3,1,1,1,1,0,18.2,0,1,1,0,5,3
GZ00988,20,Male,Ontario,Creative Expressors,Fashion,Art,Brand as identity,Unique purchases,5.4,16,128.07,5,5,3,5,4,1,0,1,23.0,0,1,0,0,6,1
GZ00989,25,Non-binary,Alberta,Eco Warriors,Sustainability,Organic Food,Buy sustainable,Conscious consumption,2.8,9,152.64,14,3,3,1,2,1,1,1,7.1,0,1,0,1,1,2
GZ00990,18,Female,Ontario,Creative Expressors,Music,Art,Brand as identity,Unique purchases,5.7,10,108.74,7,3,3,1,5,1,0,0,8.5,0,1,0,0,0,1
GZ00991,25,Male,Ontario,Creative Expressors,Music,Self-Expression,Brand as identity,Unique purchases,6.1,10,177.21,12,5,4,4,1,5,1,1,26.3,1,1,1,1,0,2
GZ00992,22,Female,Saskatchewan,Eco Warriors,Activism,Activism,Buy sustainable,Conscious consumption,2.1,2,167.2,10,4,4,2,2,4,1,1,13.6,1,1,1,0,2,1
GZ00993,19,Female,Quebec,Eco Warriors,Organic Food,Organic Food,Buy sustainable,Conscious consumption,5.8,17,139.94,3,4,4,3,4,1,0,1,25.1,0,0,0,0,7,3
GZ00994,19,Non-binary,Alberta,Wellness Focused,Nutrition,Nutrition,Premium health products,Self-care priority,7.1,12,105.18,7,2,4,3,5,3,0,0,25.7,0,0,0,0,7,5
GZ00995,20,Non-binary,Quebec,Eco Warriors,Environment,Organic Food,Buy sustainable,Conscious consumption,6.6,13,142.31,12,5,5,5,5,2,0,1,5.9,1,1,0,1,5,5
GZ00996,24,Male,Atlantic,Digital Natives,Streaming,Gaming,High online shopping,Influencer-driven,6.1,8,192.76,5,3,4,4,5,2,1,0,21.4,1,0,1,1,1,3
GZ00997,19,Non-binary,Quebec,Experience Seekers,Food,Travel,Spend on experiences,FOMO-driven,5.7,2,86.23,11,3,2,1,1,2,1,1,8.1,1,1,0,0,4,2
GZ00998,22,Female,Alberta,Wellness Focused,Nutrition,Mental Health,Premium health products,Self-care priority,3.9,4,172.98,13,1,1,1,4,5,1,1,19.3,0,0,0,1,5,3
GZ00999,20,Female,Saskatchewan,Digital Natives,Tech,Social Media,High online shopping,Influencer-driven,6.8,11,166.27,10,1,1,4,2,1,1,0,17.6,0,0,0,1,3,2
GZ01000,21,Non-binary,Alberta,Side Hustlers,Learning,Learning,Value-conscious,ROI-focused,7.0,8,174.85,0,5,3,5,3,5,0,0,26.5,1,0,1,0,6,2
GZ01001,20,Non-binary,Manitoba,Side Hustlers,Personal Growth,Entrepreneurship,Value-conscious,ROI-focused,3.5,9,61.34,1,2,4,3,1,2,1,1,12.0,0,1,1,1,1,5
GZ01002,24,Female,Manitoba,Creative Expressors,Self-Expression,Fashion,Brand as identity,Unique purchases,2.1,16,143.75,3,2,5,5,1,1,1,0,11.6,0,0,0,1,7,4
GZ01003,20,Female,British Columbia,Digital Natives,Streaming,Social Media,High online shopping,Influencer-driven,7.7,10,50.01,5,3,4,3,4,4,1,1,27.6,1,1,1,1,3,3
GZ01004,19,Male,Territories,Digital Natives,Tech,Streaming,High online shopping,Influencer-driven,6.6,8,45.0,3,5,1,1,3,2,0,0,11.5,1,1,1,0,2,2
GZ01005,20,Non-binary,Alberta,Creative Expressors,Self-Expression,Self-Expression,Brand as identity,Unique purchases,2.4,3,105.81,4,1,5,5,5,4,0,1,5.4,0,0,0,0,5,1
GZ01006,18,Female,Quebec,Creative Expressors,Self-Expression,Self-Expression,Brand as identity,Unique purchases,6.3,18,149.95,3,5,3,5,1,3,0,1,13.2,0,1,1,0,5,2
GZ01007,25,Male,Quebec,Creative Expressors,Self-Expression,Art,Brand as identity,Unique purchases,2.1,5,97.79,13,1,1,2,5,3,0,1,12.4,0,1,0,0,5,2
GZ01008,18,Female,Saskatchewan,Wellness Focused,Mindfulness,Nutrition,Premium health products,Self-care priority,4.9,9,198.7,12,1,4,5,2,1,0,1,24.3,1,1,0,0,2,3
GZ01009,21,Non-binary,Atlantic,Eco Warriors,Activism,Organic Food,Buy sustainable,Conscious consumption,2.5,7,183.33,9,4,2,3,2,3,0,1,7.2,0,1,1,0,6,3
GZ01010,23,Female,Territories,Experience Seekers,Travel,Food,Spend on experiences,FOMO-driven,4.1,16,132.84,5,4,1,1,3,5,1,1,17.2,1,0,1,1,3,1
GZ01011,18,Non-binary,Manitoba,Side Hustlers,Entrepreneurship,Finance,Value-conscious,ROI-focused,5.1,15,85.02,7,3,2,2,5,1,1,0,11.9,1,1,1,0,5,1
GZ01012,24,Non-binary,Saskatchewan,Experience Seekers,Food,Travel,Spend on experiences,FOMO-driven,7.6,9,191.8,12,3,5,4,5,2,1,0,15.0,0,0,0,1,5,2
GZ01013,18,Male,British Columbia,Wellness Focused,Mental Health,Nutrition,Premium health products,Self-care priority,7.1,7,94.53,5,5,2,1,2,5,1,0,28.4,0,1,1,1,4,3
GZ01014,19,Non-binary,British Columbia,Digital Natives,Gaming,Social Media,High online shopping,Influencer-driven,3.9,12,78.1,10,3,1,3,3,5,1,1,20.7,1,1,1,1,6,5
GZ01015,25,Female,Atlantic,Side Hustlers,Finance,Entrepreneurship,Value-conscious,ROI-focused,7.6,9,136.99,9,5,5,1,4,4,1,0,26.1,0,1,0,1,5,1
GZ01016,22,Male,Manitoba,Creative Expressors,Music,Self-Expression,Brand as identity,Unique purchases,6.2,15,95.7,8,1,3,1,3,1,0,0,26.4,1,0,1,1,5,5
GZ01017,25,Male,Ontario,Eco Warriors,Sustainability,Environment,Buy sustainable,Conscious consumption,5.8,5,109.19,9,1,5,5,3,5,1,1,18.8,1,0,0,1,0,4
GZ01018,21,Male,Quebec,Wellness Focused,Fitness,Mindfulness,Premium health products,Self-care priority,4.3,14,178.77,2,5,3,1,5,5,0,1,9.3,0,1,1,0,3,5
GZ01019,22,Male,Atlantic,Wellness Focused,Mental Health,Mental Health,Premium health products,Self-care priority,7.0,4,41.2,3,2,1,3,1,1,0,0,8.4,1,0,1,1,1,1
GZ01020,23,Male,Saskatchewan,Wellness Focused,Mindfulness,Mindfulness,Premium health products,Self-care priority,6.9,7,47.47,7,2,1,1,3,1,1,1,15.9,1,0,1,0,0,1
GZ01021,20,Female,Ontario,Digital Natives,Gaming,Social Media,High online shopping,Influencer-driven,3.6,3,110.84,14,1,5,1,3,3,0,1,7.3,0,0,0,0,5,5
GZ01022,20,Non-binary,British Columbia,Experience Seekers,Adventure,Food,Spend on experiences,FOMO-driven,2.1,19,87.61,5,2,3,3,2,2,1,0,16.6,1,0,0,1,1,1
GZ01023,23,Male,Quebec,Wellness Focused,Mental Health,Fitness,Premium health products,Self-care priority,6.6,11,87.06,2,4,3,2,5,5,0,0,22.0,1,1,1,0,2,1
GZ01024,24,Male,Saskatchewan,Creative Expressors,Music,Art,Brand as identity,Unique purchases,5.0,4,198.34,12,2,2,4,3,5,0,0,9.0,0,0,1,1,5,3
GZ01025,25,Male,Alberta,Side Hustlers,Learning,Learning,Value-conscious,ROI-focused,2.3,4,137.67,6,3,1,4,2,1,1,1,16.7,0,1,1,1,1,2
GZ01026,24,Non-binary,Quebec,Eco Warriors,Environment,Environment,Buy sustainable,Conscious consumption,3.8,7,106.67,3,5,2,5,4,4,1,1,23.7,1,1,0,0,7,5
GZ01027,19,Non-binary,Territories,Eco Warriors,Sustainability,Environment,Buy sustainable,Conscious consumption,7.6,13,197.97,11,2,5,3,4,1,1,0,29.1,0,1,1,0,1,5
GZ01028,23,Non-binary,Alberta,Experience Seekers,Travel,Music Festivals,Spend on experiences,FOMO-driven,7.7,8,141.82,7,5,2,5,3,5,0,1,17.0,1,0,1,1,1,3
GZ01029,25,Female,Quebec,Wellness Focused,Nutrition,Fitness,Premium health products,Self-care priority,2.1,17,79.52,13,3,2,5,5,1,0,0,7.1,1,1,1,0,1,3
GZ01030,19,Male,British Columbia,Wellness Focused,Mindfulness,Nutrition,Premium health products,Self-care priority,4.2,12,96.82,11,5,1,2,5,5,0,1,23.7,1,0,1,0,6,3
GZ01031,23,Non-binary,Alberta,Creative Expressors,Music,Art,Brand as identity,Unique purchases,6.9,17,122.9,7,5,1,5,4,5,0,1,28.8,0,1,1,1,7,5
GZ01032,22,Female,Manitoba,Wellness Focused,Fitness,Mental Health,Premium health products,Self-care priority,3.8,19,184.29,14,5,5,1,5,5,1,0,15.5,1,1,1,1,0,2
GZ01033,24,Male,British Columbia,Experience Seekers,Music Festivals,Adventure,Spend on experiences,FOMO-driven,7.1,3,174.09,14,4,4,3,4,2,0,1,13.7,1,0,0,1,7,2
GZ01034,23,Female,Manitoba,Side Hustlers,Finance,Personal Growth,Value-conscious,ROI-focused,3.5,18,70.87,4,2,3,1,2,4,1,1,9.7,1,1,1,0,6,2
GZ01035,23,Male,Atlantic,Creative Expressors,Fashion,Fashion,Brand as identity,Unique purchases,4.7,12,169.71,13,2,3,5,3,5,0,0,14.4,0,1,1,1,3,2
GZ01036,25,Female,Alberta,Creative Expressors,Music,Music,Brand as identity,Unique purchases,3.3,10,174.79,11,4,3,5,1,1,1,0,13.6,1,0,0,1,3,5
GZ01037,24,Male,Territories,Digital Natives,Gaming,Tech,High online shopping,Influencer-driven,4.4,18,145.08,6,4,4,2,5,4,1,0,13.8,1,0,1,0,6,1
GZ01038,22,Non-binary,Territories,Creative Expressors,Art,Self-Expression,Brand as identity,Unique purchases,5.9,6,107.11,9,5,3,5,2,1,0,0,5.3,0,0,0,0,2,1
GZ01039,23,Non-binary,Quebec,Side Hustlers,Entrepreneurship,Finance,Value-conscious,ROI-focused,7.1,5,58.66,2,4,2,2,1,1,0,1,7.5,1,1,1,0,7,4
GZ01040,23,Male,Ontario,Wellness Focused,Mental Health,Mindfulness,Premium health products,Self-care priority,3.5,11,127.37,10,1,3,3,4,5,0,1,20.8,1,0,1,1,1,5
GZ01041,19,Female,Ontario,Wellness Focused,Mindfulness,Fitness,Premium health products,Self-care priority,7.2,4,180.78,9,2,1,5,4,5,0,1,11.8,1,1,1,1,1,4
GZ01042,24,Non-binary,Atlantic,Eco Warriors,Activism,Activism,Buy sustainable,Conscious consumption,2.0,13,118.37,0,5,2,2,4,3,0,1,27.4,1,1,1,0,4,3
GZ01043,23,Male,Quebec,Side Hustlers,Learning,Personal Growth,Value-conscious,ROI-focused,5.8,16,46.79,5,2,3,3,1,3,0,1,16.0,1,1,1,0,5,3
GZ01044,18,Non-binary,Ontario,Creative Expressors,Fashion,Self-Expression,Brand as identity,Unique purchases,7.6,19,141.49,7,2,2,2,1,4,0,0,13.6,0,1,0,0,5,3
GZ01045,23,Non-binary,British Columbia,Eco Warriors,Activism,Activism,Buy sustainable,Conscious consumption,3.4,14,131.63,8,4,4,5,2,1,0,1,16.1,1,1,0,0,0,5
GZ01046,22,Female,Ontario,Side Hustlers,Personal Growth,Entrepreneurship,Value-conscious,ROI-focused,5.4,6,173.71,11,4,1,1,4,2,0,1,27.9,1,0,1,1,4,3
GZ01047,18,Male,Ontario,Creative Expressors,Art,Art,Brand as identity,Unique purchases,4.7,7,60.15,8,1,4,2,5,4,0,0,14.3,1,0,1,1,6,1
GZ01048,25,Female,Alberta,Wellness Focused,Nutrition,Mindfulness,Premium health products,Self-care priority,5.3,9,135.95,11,2,2,3,1,1,1,0,5.9,1,0,0,1,5,1
GZ01049,22,Male,Quebec,Digital Natives,Streaming,Tech,High online shopping,Influencer-driven,6.8,7,109.41,13,4,1,5,2,1,1,0,24.5,0,0,0,0,4,3
GZ01050,19,Female,Manitoba,Digital Natives,Social Media,Streaming,High online shopping,Influencer-driven,7.9,3,82.57,8,1,1,1,2,3,0,1,29.3,0,0,0,0,5,3
GZ01051,25,Female,Manitoba,Eco Warriors,Sustainability,Organic Food,Buy sustainable,Conscious consumption,4.7,13,38.68,5,3,2,2,1,5,0,1,10.2,0,0,1,1,5,5
GZ01052,25,Non-binary,Ontario,Side Hustlers,Finance,Finance,Value-conscious,ROI-focused,6.0,15,120.59,6,2,2,4,4,4,0,1,25.5,1,1,1,1,7,5
GZ01053,19,Non-binary,Atlantic,Digital Natives,Social Media,Streaming,High online shopping,Influencer-driven,2.2,11,121.48,5,4,5,4,5,1,0,0,24.0,1,0,0,1,4,4
GZ01054,22,Male,Territories,Side Hustlers,Personal Growth,Personal Growth,Value-conscious,ROI-focused,7.0,3,177.48,8,2,1,2,4,5,0,0,10.3,0,0,1,0,5,1
GZ01055,19,Non-binary,Alberta,Eco Warriors,Activism,Sustainability,Buy sustainable,Conscious consumption,2.8,14,192.45,13,5,1,3,3,4,0,1,12.3,1,0,0,0,5,1
GZ01056,22,Male,Saskatchewan,Wellness Focused,Nutrition,Fitness,Premium health products,Self-care priority,7.1,4,187.1,2,2,4,5,1,3,1,0,21.8,0,0,0,0,2,3
GZ01057,21,Non-binary,Atlantic,Wellness Focused,Fitness,Nutrition,Premium health products,Self-care priority,5.8,15,169.59,9,2,5,3,3,5,1,1,10.3,1,1,1,0,2,1
GZ01058,21,Male,British Columbia,Side Hustlers,Entrepreneurship,Finance,Value-conscious,ROI-focused,2.4,18,79.2,4,1,4,1,4,4,0,0,8.0,1,1,1,1,6,4
GZ01059,22,Female,British Columbia,Digital Natives,Social Media,Gaming,High online shopping,Influencer-driven,6.7,18,146.73,14,3,1,3,3,2,0,1,22.5,0,1,1,1,4,2
GZ01060,18,Female,Quebec,Side Hustlers,Finance,Personal Growth,Value-conscious,ROI-focused,6.2,2,144.96,2,5,1,3,1,1,1,0,27.3,1,1,1,1,2,4
GZ01061,24,Male,Atlantic,Digital Natives,Streaming,Tech,High online shopping,Influencer-driven,4.0,6,78.46,4,4,4,3,1,4,1,1,10.4,1,0,1,1,3,4
GZ01062,24,Female,Saskatchewan,Eco Warriors,Environment,Organic Food,Buy sustainable,Conscious consumption,6.6,9,42.86,1,3,1,3,3,2,1,1,18.8,1,0,1,0,4,3
GZ01063,23,Female,Ontario,Creative Expressors,Art,Fashion,Brand as identity,Unique purchases,4.2,3,118.33,9,3,1,2,3,4,0,0,6.4,0,1,1,1,4,3
GZ01064,25,Male,Saskatchewan,Eco Warriors,Sustainability,Organic Food,Buy sustainable,Conscious consumption,5.2,18,47.02,0,1,1,3,3,5,1,1,13.1,1,1,1,0,5,1
GZ01065,23,Female,Ontario,Creative Expressors,Self-Expression,Art,Brand as identity,Unique purchases,6.2,7,115.27,5,4,1,3,3,4,0,0,16.6,0,0,1,1,7,5
GZ01066,18,Non-binary,Ontario,Experience Seekers,Music Festivals,Adventure,Spend on experiences,FOMO-driven,3.0,9,145.05,13,2,2,5,3,4,1,1,23.7,0,0,1,1,7,5
GZ01067,21,Male,Alberta,Wellness Focused,Mental Health,Mental Health,Premium health products,Self-care priority,7.5,14,74.5,0,5,3,5,4,5,0,1,5.8,1,0,1,1,1,4
GZ01068,21,Male,Saskatchewan,Wellness Focused,Fitness,Nutrition,Premium health products,Self-care priority,3.7,8,66.02,0,1,5,1,3,1,1,1,18.6,0,1,0,0,4,1
GZ01069,22,Male,British Columbia,Creative Expressors,Fashion,Music,Brand as identity,Unique purchases,5.0,11,43.07,11,4,5,5,2,2,1,0,14.4,1,0,1,0,7,2
GZ01070,24,Non-binary,Atlantic,Creative Expressors,Self-Expression,Fashion,Brand as identity,Unique purchases,6.6,12,111.55,12,2,3,4,4,4,1,1,28.1,0,0,1,0,6,5
GZ01071,25,Non-binary,Saskatchewan,Eco Warriors,Organic Food,Activism,Buy sustainable,Conscious consumption,5.9,3,85.98,11,2,1,4,5,3,1,0,7.3,1,0,0,0,1,4
GZ01072,23,Male,British Columbia,Side Hustlers,Personal Growth,Entrepreneurship,Value-conscious,ROI-focused,8.0,17,158.77,1,2,3,2,2,1,0,0,15.5,0,0,1,0,6,2
GZ01073,25,Male,Manitoba,Experience Seekers,Travel,Food,Spend on experiences,FOMO-driven,4.7,7,64.17,1,2,4,2,3,4,1,1,24.0,1,1,0,0,5,1
GZ01074,25,Non-binary,Alberta,Experience Seekers,Travel,Food,Spend on experiences,FOMO-driven,3.5,19,120.8,6,1,1,3,3,4,0,0,15.3,0,1,1,0,5,2
GZ01075,18,Male,British Columbia,Digital Natives,Social Media,Tech,High online shopping,Influencer-driven,5.3,15,187.98,6,4,1,1,4,4,1,0,25.3,1,1,0,1,3,2
GZ01076,21,Non-binary,Atlantic,Wellness Focused,Nutrition,Mindfulness,Premium health products,Self-care priority,7.2,2,75.17,7,5,2,4,4,5,0,1,19.5,1,0,0,0,7,3
GZ01077,24,Non-binary,Saskatchewan,Eco Warriors,Sustainability,Activism,Buy sustainable,Conscious consumption,2.3,13,112.74,8,3,5,1,1,3,0,1,15.6,1,1,1,0,5,5
GZ01078,20,Female,Atlantic,Experience Seekers,Travel,Music Festivals,Spend on experiences,FOMO-driven,6.9,12,173.45,11,1,3,2,2,2,0,0,22.8,0,1,1,0,1,4
GZ01079,18,Non-binary,Manitoba,Side Hustlers,Learning,Learning,Value-conscious,ROI-focused,5.1,12,124.01,1,2,4,2,5,2,0,1,20.9,0,0,1,0,3,4
GZ01080,24,Male,Manitoba,Eco Warriors,Activism,Sustainability,Buy sustainable,Conscious consumption,3.7,14,182.76,0,3,2,1,4,1,0,1,13.7,0,1,0,0,4,4
GZ01081,23,Male,Atlantic,Eco Warriors,Organic Food,Sustainability,Buy sustainable,Conscious consumption,6.0,19,139.92,13,2,2,2,1,1,1,1,19.3,1,0,0,1,1,3
GZ01082,25,Female,Alberta,Eco Warriors,Sustainability,Environment,Buy sustainable,Conscious consumption,3.2,12,65.24,12,1,4,5,3,1,0,0,7.2,0,1,1,0,6,3
GZ01083,18,Female,British Columbia,Wellness Focused,Mental Health,Nutrition,Premium health products,Self-care priority,7.0,17,108.31,8,1,5,3,4,1,1,1,19.4,1,0,1,0,2,2
GZ01084,25,Non-binary,Saskatchewan,Side Hustlers,Learning,Learning,Value-conscious,ROI-focused,3.1,6,197.48,14,4,2,2,1,3,0,0,7.6,1,0,0,0,4,1
GZ01085,25,Female,Atlantic,Side Hustlers,Entrepreneurship,Entrepreneurship,Value-conscious,ROI-focused,3.9,3,189.1,11,3,1,4,3,3,1,1,18.1,0,0,0,1,3,1
GZ01086,21,Female,Atlantic,Digital Natives,Gaming,Gaming,High online shopping,Influencer-driven,7.6,11,167.11,1,2,5,4,2,4,1,1,28.5,1,0,0,1,7,1
GZ01087,23,Female,Manitoba,Eco Warriors,Sustainability,Sustainability,Buy sustainable,Conscious consumption,3.0,12,124.44,12,5,1,4,5,2,1,1,11.2,1,1,1,1,7,1
GZ01088,19,Male,Quebec,Eco Warriors,Activism,Organic Food,Buy sustainable,Conscious consumption,6.7,3,119.13,0,4,5,2,1,2,0,0,7.4,1,0,0,0,5,2
GZ01089,21,Female,Manitoba,Experience Seekers,Travel,Adventure,Spend on experiences,FOMO-driven,3.5,8,154.07,2,3,3,3,5,2,0,0,20.0,0,1,0,1,2,5
